index     timeStep    vehicleName    lane        pos        speed       TLid        yellowOrRed      

157        20.60      Veh7            EC_3         0.63       1.80       C               1               
157        20.60      Bike1           NC_2         15.28      5.21       C               0               
157        20.60      Veh3            SC_3         0.63       1.80       C               0               
157        20.60      Bike3           WC_2         15.14      5.37       C               1               
157        20.60      Veh5            WC_3         85.05      0.11       C               1               
157        20.60      Veh6            WC_4         81.18      2.30       C               1               

158        20.70      Veh7            EC_3         0.84       2.10       C               1               
158        20.70      Bike1           NC_2         15.81      5.30       C               0               
158        20.70      Veh3            SC_3         0.84       2.10       C               0               
158        20.70      Bike3           WC_2         15.68      5.45       C               1               
158        20.70      Veh5            WC_3         85.06      0.10       C               1               
158        20.70      Veh6            WC_4         81.40      2.19       C               1               

159        20.80      Veh7            EC_3         1.08       2.40       C               1               
159        20.80      Bike1           NC_2         16.35      5.38       C               0               
159        20.80      Veh3            SC_3         1.08       2.40       C               0               
159        20.80      Bike3           WC_2         16.24      5.55       C               1               
159        20.80      Veh5            WC_3         85.07      0.09       C               1               
159        20.80      Veh6            WC_4         81.61      2.08       C               1               

160        20.90      Veh7            EC_3         1.35       2.70       C               1               
160        20.90      Bike1           NC_2         16.89      5.45       C               1               
160        20.90      Veh3            SC_3         1.35       2.70       C               1               
160        20.90      Bike3           WC_2         16.79      5.51       C               1               
160        20.90      Veh5            WC_3         85.08      0.08       C               1               
160        20.90      Veh6            WC_4         81.81      1.98       C               1               

161        21.00      Veh7            EC_3         1.65       3.00       C               1               
161        21.00      Bike1           NC_2         17.45      5.55       C               1               
161        21.00      Veh3            SC_3         1.65       3.00       C               1               
161        21.00      Bike3           WC_2         17.34      5.53       C               1               
161        21.00      Veh5            WC_3         85.09      0.07       C               1               
161        21.00      Veh6            WC_4         81.99      1.88       C               1               

162        21.10      Veh7            EC_3         1.98       3.30       C               1               
162        21.10      Bike1           NC_2         18.00      5.50       C               1               
162        21.10      Veh3            SC_3         1.98       3.30       C               1               
162        21.10      Bike3           WC_2         17.90      5.52       C               1               
162        21.10      Veh5            WC_3         85.09      0.06       C               1               
162        21.10      Veh6            WC_4         82.17      1.78       C               1               

163        21.20      Veh7            EC_3         2.34       3.60       C               1               
163        21.20      Bike1           NC_2         18.55      5.52       C               1               
163        21.20      Veh3            SC_3         2.34       3.60       C               1               
163        21.20      Bike3           WC_2         18.45      5.54       C               1               
163        21.20      Veh5            WC_3         85.10      0.06       C               1               
163        21.20      Veh6            WC_4         82.34      1.69       C               1               

164        21.30      Veh7            EC_3         2.73       3.90       C               1               
164        21.30      Bike1           NC_2         19.11      5.54       C               1               
164        21.30      Veh3            SC_3         2.73       3.90       C               1               
164        21.30      Bike3           WC_2         19.00      5.52       C               1               
164        21.30      Veh5            WC_3         85.10      0.05       C               1               
164        21.30      Veh6            WC_4         82.50      1.60       C               1               

165        21.40      Veh7            EC_3         3.15       4.20       C               1               
165        21.40      Bike1           NC_2         19.66      5.55       C               1               
165        21.40      Veh3            SC_3         3.15       4.20       C               1               
165        21.40      Bike3           WC_2         19.55      5.53       C               1               
165        21.40      Veh5            WC_3         85.11      0.05       C               1               
165        21.40      Veh6            WC_4         82.65      1.52       C               1               

166        21.50      Veh7            EC_3         3.60       4.50       C               1               
166        21.50      Bike1           NC_2         20.22      5.55       C               1               
166        21.50      Veh3            SC_3         3.60       4.50       C               1               
166        21.50      Bike3           WC_2         20.11      5.54       C               1               
166        21.50      Veh5            WC_3         85.11      0.04       C               1               
166        21.50      Veh6            WC_4         82.80      1.44       C               1               

167        21.60      Veh7            EC_3         4.08       4.80       C               1               
167        21.60      Bike1           NC_2         20.77      5.51       C               1               
167        21.60      Veh3            SC_3         4.08       4.80       C               1               
167        21.60      Bike3           WC_2         20.66      5.54       C               1               
167        21.60      Veh5            WC_3         85.12      0.04       C               1               
167        21.60      Veh6            WC_4         82.93      1.36       C               1               

168        21.70      Veh7            EC_3         4.59       5.10       C               1               
168        21.70      Bike1           NC_2         21.32      5.52       C               1               
168        21.70      Veh3            SC_3         4.59       5.10       C               1               
168        21.70      Bike3           WC_2         21.21      5.52       C               1               
168        21.70      Veh5            WC_3         85.12      0.03       C               1               
168        21.70      Veh6            WC_4         83.06      1.29       C               1               

169        21.80      Veh7            EC_3         5.13       5.40       C               1               
169        21.80      Bike1           NC_2         21.87      5.51       C               1               
169        21.80      Veh3            SC_3         5.13       5.40       C               1               
169        21.80      Bike3           WC_2         21.76      5.51       C               1               
169        21.80      Veh5            WC_3         85.12      0.03       C               1               
169        21.80      Veh6            WC_4         83.18      1.22       C               1               

170        21.90      Veh7            EC_3         5.70       5.70       C               1               
170        21.90      Bike1           NC_2         22.42      5.55       C               1               
170        21.90      Veh3            SC_3         5.70       5.70       C               1               
170        21.90      Bike3           WC_2         22.32      5.53       C               1               
170        21.90      Veh5            WC_3         85.12      0.03       C               1               
170        21.90      Veh6            WC_4         83.30      1.15       C               1               

171        22.00      Veh7            EC_3         6.30       6.00       C               1               
171        22.00      Bike1           NC_2         22.97      5.50       C               1               
171        22.00      Veh3            SC_3         6.30       6.00       C               1               
171        22.00      Bike3           WC_2         22.87      5.53       C               1               
171        22.00      Veh5            WC_3         85.13      0.02       C               1               
171        22.00      Veh6            WC_4         83.41      1.09       C               1               

172        22.10      Veh7            EC_3         6.93       6.30       C               1               
172        22.10      Bike1           NC_2         23.53      5.55       C               1               
172        22.10      Veh3            SC_3         6.93       6.30       C               1               
172        22.10      Bike3           WC_2         23.42      5.54       C               1               
172        22.10      Veh5            WC_3         85.13      0.02       C               1               
172        22.10      Veh6            WC_4         83.51      1.03       C               1               

173        22.20      Veh7            EC_3         7.59       6.60       C               1               
173        22.20      Bike1           NC_2         24.08      5.51       C               1               
173        22.20      Veh3            SC_3         7.59       6.60       C               1               
173        22.20      Bike3           WC_2         23.97      5.50       C               1               
173        22.20      Veh5            WC_3         85.13      0.02       C               1               
173        22.20      Veh6            WC_4         83.61      0.97       C               1               

174        22.30      Veh7            EC_3         8.28       6.90       C               1               
174        22.30      Bike1           NC_2         24.63      5.51       C               1               
174        22.30      Veh3            SC_3         8.28       6.90       C               1               
174        22.30      Bike3           WC_2         24.53      5.54       C               1               
174        22.30      Veh5            WC_3         85.13      0.02       C               1               
174        22.30      Veh6            WC_4         83.70      0.91       C               1               

175        22.40      Veh7            EC_3         9.00       7.20       C               1               
175        22.40      Bike1           NC_2         25.18      5.51       C               1               
175        22.40      Veh3            SC_3         9.00       7.20       C               1               
175        22.40      Bike3           WC_2         25.08      5.50       C               1               
175        22.40      Veh5            WC_3         85.13      0.02       C               1               
175        22.40      Veh6            WC_4         83.78      0.86       C               1               

176        22.50      Veh7            EC_3         9.75       7.50       C               1               
176        22.50      Bike1           NC_2         25.73      5.50       C               1               
176        22.50      Veh3            SC_3         9.75       7.50       C               1               
176        22.50      Bike3           WC_2         25.63      5.52       C               1               
176        22.50      Veh5            WC_3         85.14      0.01       C               1               
176        22.50      Veh6            WC_4         83.87      0.81       C               1               

177        22.60      Veh7            EC_3         10.53      7.80       C               1               
177        22.60      Bike1           NC_2         26.28      5.50       C               1               
177        22.60      Veh3            SC_3         10.53      7.80       C               1               
177        22.60      Bike3           WC_2         26.19      5.55       C               1               
177        22.60      Veh5            WC_3         85.14      0.01       C               1               
177        22.60      Veh6            WC_4         83.94      0.77       C               1               

178        22.70      Veh7            EC_3         11.34      8.10       C               1               
178        22.70      Bike1           NC_2         26.84      5.53       C               1               
178        22.70      Veh3            SC_3         11.34      8.10       C               1               
178        22.70      Bike3           WC_2         26.74      5.53       C               1               
178        22.70      Veh5            WC_3         85.14      0.01       C               1               
178        22.70      Veh6            WC_4         84.01      0.72       C               1               

179        22.80      Veh7            EC_3         12.18      8.40       C               1               
179        22.80      Bike1           NC_2         27.39      5.55       C               1               
179        22.80      Veh3            SC_3         12.18      8.40       C               1               
179        22.80      Bike3           WC_2         27.29      5.50       C               1               
179        22.80      Veh5            WC_3         85.14      0.01       C               1               
179        22.80      Veh6            WC_4         84.08      0.68       C               1               

180        22.90      Veh7            EC_3         13.05      8.70       C               1               
180        22.90      Bike1           NC_2         27.94      5.50       C               1               
180        22.90      Veh3            SC_3         13.05      8.70       C               1               
180        22.90      Bike3           WC_2         27.84      5.54       C               1               
180        22.90      Veh5            WC_3         85.14      0.01       C               1               
180        22.90      Veh6            WC_4         84.15      0.64       C               1               

181        23.00      Veh7            EC_3         13.95      9.00       C               1               
181        23.00      Bike1           NC_2         28.49      5.50       C               1               
181        23.00      Veh3            SC_3         13.95      9.00       C               1               
181        23.00      Bike3           WC_2         28.40      5.53       C               1               
181        23.00      Veh5            WC_3         85.14      0.01       C               1               
181        23.00      Veh6            WC_4         84.21      0.60       C               1               

182        23.10      Veh7            EC_3         14.88      9.30       C               1               
182        23.10      Bike1           NC_2         29.04      5.53       C               1               
182        23.10      Veh3            SC_3         14.88      9.30       C               1               
182        23.10      Bike3           WC_2         28.95      5.54       C               1               
182        23.10      Veh5            WC_3         85.14      0.01       C               1               
182        23.10      Veh6            WC_4         84.26      0.57       C               1               

183        23.20      Veh7            EC_3         15.84      9.60       C               1               
183        23.20      Bike1           NC_2         29.59      5.50       C               1               
183        23.20      Veh3            SC_3         15.84      9.60       C               1               
183        23.20      Bike3           WC_2         29.50      5.50       C               1               
183        23.20      Veh5            WC_3         85.14      0.01       C               1               
183        23.20      Veh6            WC_4         84.32      0.54       C               1               

184        23.30      Veh7            EC_3         16.83      9.90       C               1               
184        23.30      Bike1           NC_2         30.15      5.52       C               1               
184        23.30      Veh3            SC_3         16.83      9.90       C               1               
184        23.30      Bike3           WC_2         30.05      5.55       C               1               
184        23.30      Veh5            WC_3         85.14      0.01       C               1               
184        23.30      Veh6            WC_4         84.37      0.51       C               1               

185        23.40      Veh7            EC_3         17.85      10.20      C               1               
185        23.40      Bike1           NC_2         30.70      5.51       C               1               
185        23.40      Veh3            SC_3         17.85      10.20      C               1               
185        23.40      Bike3           WC_2         30.60      5.50       C               1               
185        23.40      Veh5            WC_3         85.14      0.01       C               1               
185        23.40      Veh6            WC_4         84.42      0.48       C               1               

186        23.50      Veh7            EC_3         18.90      10.50      C               1               
186        23.50      Bike1           NC_2         31.25      5.54       C               1               
186        23.50      Veh3            SC_3         18.90      10.50      C               1               
186        23.50      Bike3           WC_2         31.15      5.50       C               1               
186        23.50      Veh5            WC_3         85.14      0.01       C               1               
186        23.50      Veh6            WC_4         84.46      0.45       C               1               

187        23.60      Veh7            EC_3         19.98      10.80      C               1               
187        23.60      Bike1           NC_2         31.81      5.56       C               1               
187        23.60      Veh3            SC_3         19.98      10.80      C               1               
187        23.60      Bike3           WC_2         31.71      5.54       C               1               
187        23.60      Veh5            WC_3         85.14      0.00       C               1               
187        23.60      Veh6            WC_4         84.50      0.42       C               1               

188        23.70      Veh7            EC_3         21.09      11.10      C               1               
188        23.70      Bike1           NC_2         32.36      5.53       C               1               
188        23.70      Veh3            SC_3         21.09      11.10      C               1               
188        23.70      Bike3           WC_2         32.26      5.55       C               1               
188        23.70      Veh5            WC_3         85.15      0.00       C               1               
188        23.70      Veh6            WC_4         84.54      0.39       C               1               

189        23.80      Veh7            EC_3         22.23      11.40      C               1               
189        23.80      Bike1           NC_2         32.91      5.54       C               1               
189        23.80      Veh3            SC_3         22.23      11.40      C               1               
189        23.80      Bike3           WC_2         32.82      5.56       C               1               
189        23.80      Veh5            WC_3         85.15      0.00       C               1               
189        23.80      Veh6            WC_4         84.58      0.37       C               1               

190        23.90      Veh7            EC_3         23.40      11.70      C               1               
190        23.90      Bike1           NC_2         33.47      5.52       C               1               
190        23.90      Veh3            SC_3         23.40      11.70      C               1               
190        23.90      Bike3           WC_2         33.37      5.51       C               1               
190        23.90      Veh5            WC_3         85.15      0.00       C               1               
190        23.90      Veh6            WC_4         84.61      0.35       C               1               

191        24.00      Veh7            EC_3         24.60      12.00      C               1               
191        24.00      Bike1           NC_2         34.02      5.52       C               1               
191        24.00      Veh3            SC_3         24.60      12.00      C               1               
191        24.00      Bike3           WC_2         33.92      5.53       C               1               
191        24.00      Veh5            WC_3         85.15      0.00       C               1               
191        24.00      Veh6            WC_4         84.65      0.33       C               1               

192        24.10      Veh7            EC_3         25.83      12.30      C               1               
192        24.10      Bike1           NC_2         34.57      5.53       C               1               
192        24.10      Veh3            SC_3         25.83      12.30      C               1               
192        24.10      Bike3           WC_2         34.47      5.51       C               1               
192        24.10      Veh5            WC_3         85.15      0.00       C               1               
192        24.10      Veh6            WC_4         84.68      0.31       C               1               

193        24.20      Veh7            EC_3         27.09      12.60      C               1               
193        24.20      Bike1           NC_2         35.12      5.55       C               1               
193        24.20      Veh3            SC_3         27.09      12.60      C               1               
193        24.20      Bike3           WC_2         35.02      5.50       C               1               
193        24.20      Veh5            WC_3         85.15      0.00       C               1               
193        24.20      Veh6            WC_4         84.72      0.47       C               1               

194        24.30      Veh7            EC_3         28.38      12.90      C               1               
194        24.30      Bike1           NC_2         35.68      5.53       C               1               
194        24.30      Veh3            SC_3         28.38      12.90      C               1               
194        24.30      Bike3           WC_2         35.58      5.55       C               1               
194        24.30      Veh5            WC_3         85.15      0.00       C               1               
194        24.30      Veh6            WC_4         84.77      0.42       C               1               

195        24.40      Veh7            EC_3         29.70      13.20      C               1               
195        24.40      Bike1           NC_2         36.23      5.52       C               1               
195        24.40      Veh3            SC_3         29.70      13.20      C               1               
195        24.40      Bike3           WC_2         36.13      5.50       C               1               
195        24.40      Veh5            WC_3         85.15      0.00       C               1               
195        24.40      Veh6            WC_4         84.81      0.38       C               1               

196        24.50      Veh7            EC_3         31.05      13.50      C               1               
196        24.50      Bike1           NC_2         36.78      5.53       C               1               
196        24.50      Veh3            SC_3         31.05      13.50      C               1               
196        24.50      Bike3           WC_2         36.68      5.53       C               1               
196        24.50      Veh5            WC_3         85.15      0.00       C               1               
196        24.50      Veh6            WC_4         84.84      0.34       C               1               

197        24.60      Veh7            EC_3         32.43      13.80      C               1               
197        24.60      Bike1           NC_2         37.33      5.50       C               1               
197        24.60      Veh3            SC_3         32.43      13.80      C               1               
197        24.60      Bike3           WC_2         37.24      5.54       C               1               
197        24.60      Veh5            WC_3         85.15      0.00       C               1               
197        24.60      Veh6            WC_4         84.87      0.31       C               1               

198        24.70      Veh7            EC_3         33.82      13.89      C               1               
198        24.70      Bike1           NC_2         37.89      5.54       C               1               
198        24.70      Veh3            SC_3         33.82      13.89      C               1               
198        24.70      Bike3           WC_2         37.79      5.53       C               1               
198        24.70      Veh5            WC_3         85.15      0.00       C               1               
198        24.70      Veh6            WC_4         84.90      0.28       C               1               

199        24.80      Veh7            EC_3         35.21      13.89      C               1               
199        24.80      Bike1           NC_2         38.44      5.53       C               1               
199        24.80      Veh3            SC_3         35.21      13.89      C               1               
199        24.80      Bike3           WC_2         38.34      5.52       C               1               
199        24.80      Veh5            WC_3         85.15      0.00       C               1               
199        24.80      Veh6            WC_4         84.92      0.25       C               1               

200        24.90      Veh7            EC_3         36.60      13.89      C               1               
200        24.90      Bike1           NC_2         38.99      5.52       C               1               
200        24.90      Veh3            SC_3         36.60      13.89      C               1               
200        24.90      Bike3           WC_2         38.89      5.53       C               1               
200        24.90      Veh5            WC_3         85.15      0.00       C               1               
200        24.90      Veh6            WC_4         84.95      0.23       C               1               

201        25.00      Veh7            EC_3         37.99      13.89      C               1               
201        25.00      Veh8            EC_3         0.00       0.00       C               0               
201        25.00      Bike1           NC_2         39.55      5.55       C               1               
201        25.00      Veh3            SC_3         37.99      13.89      C               1               
201        25.00      Veh4            SC_3         0.00       0.00       C               0               
201        25.00      Bike3           WC_2         39.45      5.53       C               1               
201        25.00      Veh5            WC_3         85.15      0.00       C               1               
201        25.00      Veh6            WC_4         84.97      0.20       C               1               

202        25.10      Veh7            EC_3         39.38      13.89      C               1               
202        25.10      Veh8            EC_3         0.03       0.30       C               0               
202        25.10      Bike1           NC_2         40.10      5.51       C               1               
202        25.10      Veh3            SC_3         39.38      13.89      C               1               
202        25.10      Veh4            SC_3         0.03       0.30       C               0               
202        25.10      Bike3           WC_2         40.00      5.52       C               1               
202        25.10      Veh5            WC_3         85.15      0.00       C               1               
202        25.10      Veh6            WC_4         84.98      0.18       C               1               

203        25.20      Veh7            EC_3         40.76      13.89      C               1               
203        25.20      Veh8            EC_3         0.09       0.60       C               0               
203        25.20      Bike1           NC_2         40.65      5.53       C               1               
203        25.20      Veh3            SC_3         40.76      13.89      C               1               
203        25.20      Veh4            SC_3         0.09       0.60       C               0               
203        25.20      Bike3           WC_2         40.55      5.52       C               1               
203        25.20      Veh5            WC_3         85.15      0.00       C               1               
203        25.20      Veh6            WC_4         85.00      0.16       C               1               

204        25.30      Veh7            EC_3         42.15      13.89      C               1               
204        25.30      Veh8            EC_3         0.18       0.90       C               0               
204        25.30      Bike1           NC_2         41.20      5.50       C               1               
204        25.30      Veh3            SC_3         42.15      13.89      C               1               
204        25.30      Veh4            SC_3         0.18       0.90       C               0               
204        25.30      Bike3           WC_2         41.11      5.55       C               1               
204        25.30      Veh5            WC_3         85.15      0.00       C               1               
204        25.30      Veh6            WC_4         85.02      0.15       C               1               

205        25.40      Veh7            EC_3         43.54      13.89      C               1               
205        25.40      Veh8            EC_3         0.30       1.20       C               0               
205        25.40      Bike1           NC_2         41.75      5.53       C               1               
205        25.40      Veh3            SC_3         43.54      13.89      C               1               
205        25.40      Veh4            SC_3         0.30       1.20       C               0               
205        25.40      Bike3           WC_2         41.66      5.53       C               1               
205        25.40      Veh5            WC_3         85.15      0.00       C               1               
205        25.40      Veh6            WC_4         85.03      0.13       C               1               

206        25.50      Veh7            EC_3         44.93      13.89      C               1               
206        25.50      Veh8            EC_3         0.45       1.50       C               0               
206        25.50      Bike1           NC_2         42.31      5.52       C               1               
206        25.50      Veh3            SC_3         44.92      13.77      C               1               
206        25.50      Veh4            SC_3         0.45       1.50       C               0               
206        25.50      Bike3           WC_2         42.21      5.55       C               1               
206        25.50      Veh5            WC_3         85.15      0.00       C               1               
206        25.50      Veh6            WC_4         85.04      0.12       C               1               

207        25.60      Veh7            EC_3         46.29      13.62      C               1               
207        25.60      Veh8            EC_3         0.63       1.80       C               0               
207        25.60      Bike1           NC_2         42.86      5.53       C               1               
207        25.60      Veh3            SC_3         46.26      13.45      C               1               
207        25.60      Veh4            SC_3         0.63       1.80       C               0               
207        25.60      Bike3           WC_2         42.76      5.50       C               1               
207        25.60      Veh5            WC_3         85.15      0.00       C               1               
207        25.60      Veh6            WC_4         85.05      0.11       C               1               

208        25.70      Veh7            EC_3         47.62      13.30      C               1               
208        25.70      Veh8            EC_3         0.84       2.10       C               0               
208        25.70      Bike1           NC_2         43.41      5.50       C               1               
208        25.70      Veh3            SC_3         47.58      13.13      C               1               
208        25.70      Veh4            SC_3         0.84       2.10       C               0               
208        25.70      Bike3           WC_2         43.31      5.50       C               1               
208        25.70      Veh5            WC_3         85.15      0.00       C               1               
208        25.70      Veh6            WC_4         85.06      0.10       C               1               

209        25.80      Veh7            EC_3         48.92      12.99      C               1               
209        25.80      Veh8            EC_3         1.08       2.40       C               0               
209        25.80      Bike1           NC_2         43.96      5.54       C               1               
209        25.80      Veh3            SC_3         48.86      12.82      C               1               
209        25.80      Veh4            SC_3         1.08       2.40       C               0               
209        25.80      Bike3           WC_2         43.87      5.55       C               1               
209        25.80      Veh5            WC_3         85.15      0.00       C               1               
209        25.80      Veh6            WC_4         85.07      0.09       C               1               

210        25.90      Veh7            EC_3         50.19      12.68      C               1               
210        25.90      Veh8            EC_3         1.35       2.70       C               0               
210        25.90      Bike1           NC_2         44.52      5.54       C               1               
210        25.90      Veh3            SC_3         50.11      12.51      C               1               
210        25.90      Veh4            SC_3         1.35       2.70       C               0               
210        25.90      Bike3           WC_2         44.42      5.55       C               1               
210        25.90      Veh5            WC_3         85.15      0.00       C               1               
210        25.90      Veh6            WC_4         85.11      0.39       C               0               

211        26.00      Veh7            EC_3         51.43      12.37      C               1               
211        26.00      Veh8            EC_3         1.65       3.00       C               0               
211        26.00      Bike1           NC_2         45.07      5.50       C               1               
211        26.00      Veh3            SC_3         51.33      12.20      C               1               
211        26.00      Veh4            SC_3         1.65       3.00       C               0               
211        26.00      Bike3           WC_2         44.98      5.52       C               1               
211        26.00      Veh5            WC_3         85.15      0.00       C               1               
211        26.00      Veh6            WC_4         85.18      0.69       C               0               

212        26.10      Veh7            EC_3         52.63      12.06      C               1               
212        26.10      Veh8            EC_3         1.98       3.30       C               0               
212        26.10      Bike1           NC_2         45.62      5.50       C               1               
212        26.10      Veh3            SC_3         52.52      11.90      C               1               
212        26.10      Veh4            SC_3         1.98       3.30       C               0               
212        26.10      Bike3           WC_2         45.53      5.52       C               1               
212        26.10      Veh5            WC_3         85.15      0.00       C               1               
212        26.10      Veh6            WC_4         85.28      0.99       C               0               

213        26.20      Veh7            EC_3         53.81      11.76      C               1               
213        26.20      Veh8            EC_4         2.34       3.60       C               0               
213        26.20      Bike1           NC_2         46.17      5.55       C               1               
213        26.20      Veh3            SC_3         53.68      11.59      C               1               
213        26.20      Veh4            SC_4         2.34       3.60       C               0               
213        26.20      Bike3           WC_2         46.08      5.55       C               1               
213        26.20      Veh5            WC_3         85.15      0.00       C               1               
213        26.20      Veh6            WC_4         85.41      1.29       C               0               

214        26.30      Veh7            EC_3         54.95      11.46      C               1               
214        26.30      Veh8            EC_4         2.73       3.90       C               0               
214        26.30      Bike1           NC_2         46.72      5.53       C               1               
214        26.30      Veh3            SC_3         54.81      11.29      C               1               
214        26.30      Veh4            SC_4         2.73       3.90       C               1               
214        26.30      Bike3           WC_2         46.63      5.53       C               1               
214        26.30      Veh5            WC_3         85.15      0.00       C               1               
214        26.30      Veh6            WC_4         85.56      1.59       C               0               

215        26.40      Veh7            EC_3         56.07      11.16      C               1               
215        26.40      Veh8            EC_4         3.15       4.20       C               0               
215        26.40      Bike1           NC_2         47.28      5.53       C               1               
215        26.40      Veh3            SC_3         55.91      11.00      C               1               
215        26.40      Veh4            SC_4         3.15       4.20       C               1               
215        26.40      Bike3           WC_2         47.19      5.53       C               1               
215        26.40      Veh5            WC_3         85.15      0.00       C               1               
215        26.40      Veh6            WC_4         85.75      1.89       C               0               

216        26.50      Veh7            EC_3         57.16      10.86      C               1               
216        26.50      Veh8            EC_4         3.60       4.50       C               0               
216        26.50      Bike1           NC_2         47.83      5.53       C               1               
216        26.50      Veh3            SC_3         56.98      10.71      C               1               
216        26.50      Veh4            SC_4         3.60       4.50       C               1               
216        26.50      Bike3           WC_2         47.74      5.52       C               1               
216        26.50      Veh5            WC_3         85.15      0.00       C               1               
216        26.50      Veh6            WC_4         85.97      2.19       C               0               

217        26.60      Veh7            EC_3         58.21      10.57      C               1               
217        26.60      Veh8            EC_4         4.08       4.80       C               0               
217        26.60      Bike1           NC_2         48.38      5.52       C               1               
217        26.60      Veh3            SC_3         58.02      10.42      C               1               
217        26.60      Veh4            SC_4         4.08       4.80       C               1               
217        26.60      Bike3           WC_2         48.29      5.50       C               1               
217        26.60      Veh5            WC_3         85.15      0.00       C               1               

218        26.70      Veh7            EC_3         59.24      10.28      C               1               
218        26.70      Veh8            EC_4         4.59       5.10       C               0               
218        26.70      Bike1           NC_2         48.94      5.54       C               1               
218        26.70      Veh3            SC_3         59.03      10.13      C               1               
218        26.70      Veh4            SC_4         4.59       5.10       C               1               
218        26.70      Bike3           WC_2         48.84      5.53       C               1               
218        26.70      Veh5            WC_3         85.15      0.00       C               1               

219        26.80      Veh7            EC_3         60.24      10.00      C               1               
219        26.80      Veh8            EC_4         5.13       5.40       C               0               
219        26.80      Bike1           NC_2         49.49      5.51       C               1               
219        26.80      Veh3            SC_3         60.02      9.85       C               1               
219        26.80      Veh4            SC_4         5.13       5.40       C               1               
219        26.80      Bike3           WC_2         49.40      5.55       C               1               
219        26.80      Veh5            WC_3         85.15      0.00       C               1               

220        26.90      Veh7            EC_3         61.21      9.72       C               1               
220        26.90      Veh8            EC_4         5.70       5.70       C               0               
220        26.90      Bike1           NC_2         50.04      5.56       C               1               
220        26.90      Veh3            SC_3         60.98      9.57       C               1               
220        26.90      Veh4            SC_4         5.70       5.70       C               1               
220        26.90      Bike3           WC_2         49.95      5.55       C               1               
220        26.90      Veh5            WC_3         85.15      0.00       C               1               

221        27.00      Veh7            EC_3         62.16      9.44       C               1               
221        27.00      Veh8            EC_4         6.30       6.00       C               0               
221        27.00      Bike1           NC_2         50.60      5.55       C               1               
221        27.00      Veh3            SC_3         61.91      9.29       C               1               
