index     timeStep    vehicleName    vehicleType      lane        pos        speed       accel       CFMode              timeGapSetting      SpaceGap  timeGap   

243        25.90      CACC10          TypeCACC        1to2_0       3.90       4.20       3.00       SpeedControl        0.55                 -1.00      -1.00      
243        25.90      CACC1           TypeCACC@CACC1  1to2_1       186.99     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
243        25.90      CACC2           TypeCACC@CACC2  1to2_1       175.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
243        25.90      CACC3           TypeCACC@CACC3  1to2_1       164.19     8.00       -0.01      GapControl          0.55                 6.40       0.80       
243        25.90      CACC4           TypeCACC@CACC4  1to2_1       131.42     14.80      2.00       SpeedControl        0.55                 27.77      1.88       
243        25.90      CACC5           TypeCACC@CACC5  1to2_1       116.97     13.69      2.00       GapControl          0.55                 9.46       0.69       
243        25.90      CACC6           TypeCACC@CACC6  1to2_1       103.11     12.58      1.97       GapControl          0.55                 8.86       0.70       
243        25.90      CACC7           TypeCACC@CACC7  1to2_1       61.83      8.00       0.00       SpeedControl        3.50                 36.28      4.53       
243        25.90      CACC8           TypeCACC@CACC8  1to2_1       41.19      9.22       2.00       SpeedControl        0.55                 15.64      1.70       
243        25.90      CACC9           TypeCACC@CACC9  1to2_1       22.97      7.90       -3.00      GapControl          3.50                 13.22      1.67       

244        26.00      CACC10          TypeCACC        1to2_0       4.35       4.50       3.00       SpeedControl        0.55                 -1.00      -1.00      
244        26.00      CACC1           TypeCACC@CACC1  1to2_1       187.79     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
244        26.00      CACC2           TypeCACC@CACC2  1to2_1       176.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
244        26.00      CACC3           TypeCACC@CACC3  1to2_1       164.99     8.00       -0.01      GapControl          0.55                 6.40       0.80       
244        26.00      CACC4           TypeCACC@CACC4  1to2_1       132.92     15.00      2.00       SpeedControl        0.55                 27.07      1.80       
244        26.00      CACC5           TypeCACC@CACC5  1to2_1       118.36     13.89      2.00       GapControl          0.55                 9.57       0.69       
244        26.00      CACC6           TypeCACC@CACC6  1to2_1       104.39     12.78      2.00       GapControl          0.55                 8.97       0.70       
244        26.00      CACC7           TypeCACC@CACC7  1to2_1       62.63      8.00       0.00       SpeedControl        3.50                 36.76      4.59       
244        26.00      CACC8           TypeCACC@CACC8  1to2_1       42.13      9.42       2.00       SpeedControl        0.55                 15.50      1.65       
244        26.00      CACC9           TypeCACC@CACC9  1to2_1       23.73      7.60       -3.00      GapControl          3.50                 13.40      1.76       

245        26.10      CACC10          TypeCACC        1to2_0       4.83       4.80       3.00       SpeedControl        0.55                 -1.00      -1.00      
245        26.10      CACC1           TypeCACC@CACC1  1to2_1       188.59     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
245        26.10      CACC2           TypeCACC@CACC2  1to2_1       177.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
245        26.10      CACC3           TypeCACC@CACC3  1to2_1       165.79     8.00       -0.01      GapControl          0.55                 6.40       0.80       
245        26.10      CACC4           TypeCACC@CACC4  1to2_1       134.44     15.20      2.00       SpeedControl        0.55                 26.35      1.73       
245        26.10      CACC5           TypeCACC@CACC5  1to2_1       119.77     14.09      2.00       GapControl          0.55                 9.68       0.69       
245        26.10      CACC6           TypeCACC@CACC6  1to2_1       105.69     12.98      2.00       GapControl          0.55                 9.08       0.70       
245        26.10      CACC7           TypeCACC@CACC7  1to2_1       63.43      8.00       0.00       SpeedControl        3.50                 37.26      4.66       
245        26.10      CACC8           TypeCACC@CACC8  1to2_1       43.09      9.62       2.00       SpeedControl        0.55                 15.34      1.60       
245        26.10      CACC9           TypeCACC@CACC9  1to2_1       24.46      7.30       -3.00      GapControl          3.50                 13.63      1.87       

246        26.20      CACC10          TypeCACC        1to2_0       5.34       5.10       3.00       SpeedControl        0.55                 -1.00      -1.00      
246        26.20      CACC1           TypeCACC@CACC1  1to2_1       189.39     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
246        26.20      CACC2           TypeCACC@CACC2  1to2_1       177.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
246        26.20      CACC3           TypeCACC@CACC3  1to2_1       166.59     8.00       -0.01      GapControl          0.55                 6.40       0.80       
246        26.20      CACC4           TypeCACC@CACC4  1to2_1       135.98     15.40      2.00       SpeedControl        0.55                 25.61      1.66       
246        26.20      CACC5           TypeCACC@CACC5  1to2_1       121.19     14.29      2.00       GapControl          0.55                 9.79       0.69       
246        26.20      CACC6           TypeCACC@CACC6  1to2_1       107.01     13.18      2.00       GapControl          0.55                 9.19       0.70       
246        26.20      CACC7           TypeCACC@CACC7  1to2_1       64.23      8.00       0.00       SpeedControl        3.50                 37.77      4.72       
246        26.20      CACC8           TypeCACC@CACC8  1to2_1       44.08      9.82       2.00       SpeedControl        0.55                 15.16      1.54       
246        26.20      CACC9           TypeCACC@CACC9  1to2_1       25.16      7.00       -3.00      GapControl          3.50                 13.92      1.99       

247        26.30      CACC10          TypeCACC        1to2_0       5.88       5.40       3.00       SpeedControl        0.55                 -1.00      -1.00      
247        26.30      CACC1           TypeCACC@CACC1  1to2_1       190.19     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
247        26.30      CACC2           TypeCACC@CACC2  1to2_1       178.79     8.00       -0.00      GapControl          0.55                 6.40       0.80       
247        26.30      CACC3           TypeCACC@CACC3  1to2_1       167.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
247        26.30      CACC4           TypeCACC@CACC4  1to2_1       137.54     15.60      2.00       SpeedControl        0.55                 24.85      1.59       
247        26.30      CACC5           TypeCACC@CACC5  1to2_1       122.64     14.49      2.00       GapControl          0.55                 9.90       0.68       
247        26.30      CACC6           TypeCACC@CACC6  1to2_1       108.35     13.38      2.00       GapControl          0.55                 9.30       0.69       
247        26.30      CACC7           TypeCACC@CACC7  1to2_1       65.03      8.00       0.00       SpeedControl        3.50                 38.31      4.79       
247        26.30      CACC8           TypeCACC@CACC8  1to2_1       45.08      10.02      2.00       SpeedControl        0.55                 14.96      1.49       
247        26.30      CACC9           TypeCACC@CACC9  1to2_1       25.83      6.70       -3.00      GapControl          3.50                 14.25      2.13       

248        26.40      CACC10          TypeCACC        1to2_0       6.45       5.70       3.00       SpeedControl        0.55                 -1.00      -1.00      
248        26.40      CACC1           TypeCACC@CACC1  1to2_1       190.99     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
248        26.40      CACC2           TypeCACC@CACC2  1to2_1       179.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
248        26.40      CACC3           TypeCACC@CACC3  1to2_1       168.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
248        26.40      CACC4           TypeCACC@CACC4  1to2_1       139.12     15.80      2.00       SpeedControl        0.55                 24.07      1.52       
248        26.40      CACC5           TypeCACC@CACC5  1to2_1       124.11     14.69      2.00       GapControl          0.55                 10.01      0.68       
248        26.40      CACC6           TypeCACC@CACC6  1to2_1       109.70     13.58      2.00       GapControl          0.55                 9.41       0.69       
248        26.40      CACC7           TypeCACC@CACC7  1to2_1       65.83      8.00       0.00       SpeedControl        3.50                 38.87      4.86       
248        26.40      CACC8           TypeCACC@CACC8  1to2_1       46.10      10.22      2.00       SpeedControl        0.55                 14.73      1.44       
248        26.40      CACC9           TypeCACC@CACC9  1to2_1       26.47      6.40       -3.00      GapControl          3.50                 14.63      2.29       

249        26.50      CACC10          TypeCACC        1to2_0       7.05       6.00       3.00       SpeedControl        0.55                 -1.00      -1.00      
249        26.50      CACC1           TypeCACC@CACC1  1to2_1       191.79     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
249        26.50      CACC2           TypeCACC@CACC2  1to2_1       180.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
249        26.50      CACC3           TypeCACC@CACC3  1to2_1       168.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
249        26.50      CACC4           TypeCACC@CACC4  1to2_1       140.72     16.00      2.00       SpeedControl        0.55                 23.27      1.45       
249        26.50      CACC5           TypeCACC@CACC5  1to2_1       125.60     14.89      2.00       GapControl          0.55                 10.12      0.68       
249        26.50      CACC6           TypeCACC@CACC6  1to2_1       111.08     13.78      2.00       GapControl          0.55                 9.52       0.69       
249        26.50      CACC7           TypeCACC@CACC7  1to2_1       66.63      8.00       0.00       SpeedControl        3.50                 39.45      4.93       
249        26.50      CACC8           TypeCACC@CACC8  1to2_1       47.14      10.42      2.00       SpeedControl        0.55                 14.49      1.39       
249        26.50      CACC9           TypeCACC@CACC9  1to2_1       27.08      6.10       -3.00      GapControl          3.50                 15.06      2.47       

250        26.60      CACC10          TypeCACC        1to2_0       7.68       6.30       3.00       SpeedControl        0.55                 -1.00      -1.00      
250        26.60      CACC1           TypeCACC@CACC1  1to2_1       192.59     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
250        26.60      CACC2           TypeCACC@CACC2  1to2_1       181.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
250        26.60      CACC3           TypeCACC@CACC3  1to2_1       169.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
250        26.60      CACC4           TypeCACC@CACC4  1to2_1       142.34     16.20      2.00       SpeedControl        0.55                 22.45      1.39       
250        26.60      CACC5           TypeCACC@CACC5  1to2_1       127.11     15.09      2.00       GapControl          0.55                 10.23      0.68       
250        26.60      CACC6           TypeCACC@CACC6  1to2_1       112.48     13.98      2.00       GapControl          0.55                 9.63       0.69       
250        26.60      CACC7           TypeCACC@CACC7  1to2_1       67.43      8.00       0.00       SpeedControl        3.50                 40.05      5.01       
250        26.60      CACC8           TypeCACC@CACC8  1to2_1       48.20      10.62      2.00       SpeedControl        0.55                 14.23      1.34       
250        26.60      CACC9           TypeCACC@CACC9  1to2_1       27.66      5.80       -3.00      GapControl          3.50                 15.54      2.68       

251        26.70      CACC10          TypeCACC        1to2_0       8.34       6.60       3.00       SpeedControl        0.55                 -1.00      -1.00      
251        26.70      CACC1           TypeCACC@CACC1  1to2_1       193.39     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
251        26.70      CACC2           TypeCACC@CACC2  1to2_1       181.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
251        26.70      CACC3           TypeCACC@CACC3  1to2_1       170.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
251        26.70      CACC4           TypeCACC@CACC4  1to2_1       143.91     15.70      -5.00      EmergencyBrake      0.55                 21.68      1.38       
251        26.70      CACC5           TypeCACC@CACC5  1to2_1       128.64     15.29      2.00       GapControl          0.55                 10.27      0.67       
251        26.70      CACC6           TypeCACC@CACC6  1to2_1       113.90     14.18      2.00       GapControl          0.55                 9.74       0.69       
251        26.70      CACC7           TypeCACC@CACC7  1to2_1       68.23      8.00       0.00       SpeedControl        3.50                 40.67      5.08       
251        26.70      CACC8           TypeCACC@CACC8  1to2_1       49.28      10.82      2.00       SpeedControl        0.55                 13.95      1.29       
251        26.70      CACC9           TypeCACC@CACC9  1to2_1       28.21      5.50       -3.00      GapControl          3.50                 16.07      2.92       

252        26.80      CACC10          TypeCACC        1to2_0       9.03       6.90       3.00       SpeedControl        0.55                 -1.00      -1.00      
252        26.80      CACC1           TypeCACC@CACC1  1to2_1       194.19     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
252        26.80      CACC2           TypeCACC@CACC2  1to2_1       182.79     8.00       -0.00      GapControl          0.55                 6.40       0.80       
252        26.80      CACC3           TypeCACC@CACC3  1to2_1       171.39     8.00       0.01       GapControl          0.55                 6.40       0.80       
252        26.80      CACC4           TypeCACC@CACC4  1to2_1       145.43     15.20      -5.00      EmergencyBrake      0.55                 20.96      1.38       
252        26.80      CACC5           TypeCACC@CACC5  1to2_1       130.17     15.35      0.64       GapControl          0.55                 10.26      0.67       
252        26.80      CACC6           TypeCACC@CACC6  1to2_1       115.34     14.38      2.00       GapControl          0.55                 9.84       0.68       
252        26.80      CACC7           TypeCACC@CACC7  1to2_1       69.03      8.00       0.00       SpeedControl        3.50                 41.30      5.16       
252        26.80      CACC8           TypeCACC@CACC8  1to2_1       50.39      11.02      2.00       SpeedControl        0.55                 13.65      1.24       
252        26.80      CACC9           TypeCACC@CACC9  1to2_1       28.73      5.20       -3.00      GapControl          3.50                 16.66      3.20       

253        26.90      CACC10          TypeCACC        1to2_0       9.75       7.20       3.00       SpeedControl        0.55                 -1.00      -1.00      
253        26.90      CACC1           TypeCACC@CACC1  1to2_1       194.99     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
253        26.90      CACC2           TypeCACC@CACC2  1to2_1       183.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
253        26.90      CACC3           TypeCACC@CACC3  1to2_1       172.19     8.00       0.01       GapControl          0.55                 6.40       0.80       
253        26.90      CACC4           TypeCACC@CACC4  1to2_1       146.93     14.97      -2.27      SpeedControl        0.55                 20.26      1.35       
253        26.90      CACC5           TypeCACC@CACC5  1to2_1       131.70     15.30      -0.57      GapControl          0.55                 10.23      0.67       
253        26.90      CACC6           TypeCACC@CACC6  1to2_1       116.79     14.56      1.77       GapControl          0.55                 9.91       0.68       
253        26.90      CACC7           TypeCACC@CACC7  1to2_1       69.83      8.00       0.00       SpeedControl        3.50                 41.96      5.24       
253        26.90      CACC8           TypeCACC@CACC8  1to2_1       51.51      11.22      2.00       SpeedControl        0.55                 13.33      1.19       
253        26.90      CACC9           TypeCACC@CACC9  1to2_1       29.22      4.90       -3.00      GapControl          3.50                 17.29      3.53       

254        27.00      CACC10          TypeCACC        1to2_0       10.50      7.50       3.00       SpeedControl        0.55                 -1.00      -1.00      
254        27.00      CACC1           TypeCACC@CACC1  1to2_1       195.79     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
254        27.00      CACC2           TypeCACC@CACC2  1to2_1       184.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
254        27.00      CACC3           TypeCACC@CACC3  1to2_1       172.99     8.00       0.01       GapControl          0.55                 6.40       0.80       
254        27.00      CACC4           TypeCACC@CACC4  1to2_1       148.43     14.95      -0.20      SpeedControl        0.55                 19.56      1.31       
254        27.00      CACC5           TypeCACC@CACC5  1to2_1       133.22     15.19      -1.07      GapControl          0.55                 10.20      0.67       
254        27.00      CACC6           TypeCACC@CACC6  1to2_1       118.26     14.69      1.32       GapControl          0.55                 9.96       0.68       
254        27.00      CACC7           TypeCACC@CACC7  1to2_1       70.63      8.00       0.00       SpeedControl        3.50                 42.63      5.33       
254        27.00      CACC8           TypeCACC@CACC8  1to2_1       52.65      11.42      2.00       SpeedControl        0.55                 12.98      1.14       
254        27.00      CACC9           TypeCACC@CACC9  1to2_1       29.69      4.67       -2.26      GapControl          3.50                 17.96      3.84       

255        27.10      CACC10          TypeCACC        1to2_0       11.28      7.80       3.00       SpeedControl        0.55                 -1.00      -1.00      
255        27.10      CACC1           TypeCACC@CACC1  1to2_1       196.59     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
255        27.10      CACC2           TypeCACC@CACC2  1to2_1       185.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
255        27.10      CACC3           TypeCACC@CACC3  1to2_1       173.79     8.00       0.01       GapControl          0.55                 6.40       0.80       
255        27.10      CACC4           TypeCACC@CACC4  1to2_1       149.93     15.09      1.35       SpeedControl        0.55                 18.85      1.25       
255        27.10      CACC5           TypeCACC@CACC5  1to2_1       134.73     15.08      -1.05      GapControl          0.55                 10.20      0.68       
255        27.10      CACC6           TypeCACC@CACC6  1to2_1       119.74     14.77      0.81       GapControl          0.55                 9.99       0.68       
255        27.10      CACC7           TypeCACC@CACC7  1to2_1       71.43      8.00       0.00       SpeedControl        3.50                 43.31      5.41       
255        27.10      CACC8           TypeCACC@CACC8  1to2_1       53.81      11.62      2.00       SpeedControl        0.55                 12.62      1.09       
255        27.10      CACC9           TypeCACC@CACC9  1to2_1       30.15      4.66       -0.10      GapControl          3.50                 18.66      4.00       

256        27.20      CACC10          TypeCACC        1to2_0       12.09      8.10       3.00       SpeedControl        0.55                 -1.00      -1.00      
256        27.20      CACC1           TypeCACC@CACC1  1to2_1       197.39     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
256        27.20      CACC2           TypeCACC@CACC2  1to2_1       185.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
256        27.20      CACC3           TypeCACC@CACC3  1to2_1       174.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
256        27.20      CACC4           TypeCACC@CACC4  1to2_1       151.39     14.59      -5.00      EmergencyBrake      0.55                 18.20      1.25       
256        27.20      CACC5           TypeCACC@CACC5  1to2_1       136.23     15.02      -0.66      GapControl          0.55                 10.16      0.68       
256        27.20      CACC6           TypeCACC@CACC6  1to2_1       121.22     14.81      0.38       GapControl          0.55                 10.01      0.68       
256        27.20      CACC7           TypeCACC@CACC7  1to2_1       72.23      8.00       0.00       SpeedControl        3.50                 43.99      5.50       
256        27.20      CACC8           TypeCACC@CACC8  1to2_1       54.99      11.82      2.00       SpeedControl        0.55                 12.24      1.04       
256        27.20      CACC9           TypeCACC@CACC9  1to2_1       30.64      4.86       2.00       GapControl          3.50                 19.35      3.98       

257        27.30      CACC10          TypeCACC        1to2_0       12.93      8.40       3.00       SpeedControl        0.55                 -1.00      -1.00      
257        27.30      CACC1           TypeCACC@CACC1  1to2_1       198.19     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
257        27.30      CACC2           TypeCACC@CACC2  1to2_1       186.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
257        27.30      CACC3           TypeCACC@CACC3  1to2_1       175.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
257        27.30      CACC4           TypeCACC@CACC4  1to2_1       152.80     14.09      -5.00      EmergencyBrake      0.55                 17.59      1.25       
257        27.30      CACC5           TypeCACC@CACC5  1to2_1       137.72     14.87      -1.53      GapControl          0.55                 10.08      0.68       
257        27.30      CACC6           TypeCACC@CACC6  1to2_1       122.70     14.82      0.09       GapControl          0.55                 10.02      0.68       
257        27.30      CACC7           TypeCACC@CACC7  1to2_1       73.03      8.00       0.00       SpeedControl        3.50                 44.67      5.58       
257        27.30      CACC8           TypeCACC@CACC8  1to2_1       56.19      12.02      2.00       SpeedControl        0.55                 11.84      0.99       
257        27.30      CACC9           TypeCACC@CACC9  1to2_1       31.15      5.06       2.00       GapControl          3.50                 20.05      3.96       

258        27.40      CACC10          TypeCACC        1to2_0       13.80      8.70       3.00       SpeedControl        0.55                 -1.00      -1.00      
258        27.40      CACC1           TypeCACC@CACC1  1to2_1       198.99     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
258        27.40      CACC2           TypeCACC@CACC2  1to2_1       187.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
258        27.40      CACC3           TypeCACC@CACC3  1to2_1       176.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
258        27.40      CACC4           TypeCACC@CACC4  1to2_1       154.19     13.87      -2.16      SpeedControl        0.55                 17.00      1.23       
258        27.40      CACC5           TypeCACC@CACC5  1to2_1       139.18     14.64      -2.26      GapControl          0.55                 10.01      0.68       
258        27.40      CACC6           TypeCACC@CACC6  1to2_1       124.18     14.79      -0.31      GapControl          0.55                 10.00      0.68       
258        27.40      CACC7           TypeCACC@CACC7  1to2_1       73.83      8.00       0.00       SpeedControl        3.50                 45.35      5.67       
258        27.40      CACC8           TypeCACC@CACC8  1to2_1       57.42      12.22      2.00       SpeedControl        0.55                 11.42      0.93       
258        27.40      CACC9           TypeCACC@CACC9  1to2_1       31.67      5.26       2.00       GapControl          3.50                 20.74      3.94       

259        27.50      CACC10          TypeCACC        1to2_0       14.70      9.00       3.00       SpeedControl        0.55                 -1.00      -1.00      
259        27.50      CACC1           TypeCACC@CACC1  1to2_1       199.79     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
259        27.50      CACC2           TypeCACC@CACC2  1to2_1       188.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
259        27.50      CACC3           TypeCACC@CACC3  1to2_1       176.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
259        27.50      CACC4           TypeCACC@CACC4  1to2_1       155.58     13.87      -0.01      SpeedControl        0.55                 16.41      1.18       
259        27.50      CACC5           TypeCACC@CACC5  1to2_1       140.62     14.41      -2.29      GapControl          0.55                 9.95       0.69       
259        27.50      CACC6           TypeCACC@CACC6  1to2_1       125.65     14.71      -0.78      GapControl          0.55                 9.97       0.68       
259        27.50      CACC7           TypeCACC@CACC7  1to2_1       74.63      8.00       0.00       SpeedControl        3.50                 46.02      5.75       
259        27.50      CACC8           TypeCACC@CACC8  1to2_1       58.59      11.72      -5.00      EmergencyBrake      0.55                 11.05      0.94       
259        27.50      CACC9           TypeCACC@CACC9  1to2_1       32.22      5.46       2.00       GapControl          3.50                 21.37      3.91       

260        27.60      CACC10          TypeCACC        1to2_0       15.63      9.30       3.00       SpeedControl        0.55                 -1.00      -1.00      
260        27.60      CACC1           TypeCACC@CACC1  1to2_1       200.59     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
260        27.60      CACC2           TypeCACC@CACC2  1to2_1       189.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
260        27.60      CACC3           TypeCACC@CACC3  1to2_1       177.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
260        27.60      CACC4           TypeCACC@CACC4  1to2_1       156.98     14.03      1.61       SpeedControl        0.55                 15.81      1.13       
260        27.60      CACC5           TypeCACC@CACC5  1to2_1       142.05     14.23      -1.82      GapControl          0.55                 9.93       0.70       
260        27.60      CACC6           TypeCACC@CACC6  1to2_1       127.11     14.60      -1.15      GapControl          0.55                 9.94       0.68       
260        27.60      CACC7           TypeCACC@CACC7  1to2_1       75.43      8.00       0.00       SpeedControl        3.50                 46.68      5.83       
260        27.60      CACC8           TypeCACC@CACC8  1to2_1       59.74      11.52      -2.02      GapControl          0.55                 10.69      0.93       
260        27.60      CACC9           TypeCACC@CACC9  1to2_1       32.79      5.66       2.00       GapControl          3.50                 21.95      3.88       

261        27.70      CACC10          TypeCACC        1to2_0       16.59      9.60       3.00       SpeedControl        0.55                 -1.00      -1.00      
261        27.70      CACC1           TypeCACC@CACC1  1to2_1       201.39     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
261        27.70      CACC2           TypeCACC@CACC2  1to2_1       189.99     8.00       0.00       GapControl          0.55                 6.40       0.80       
261        27.70      CACC3           TypeCACC@CACC3  1to2_1       178.59     8.00       -0.00      GapControl          0.55                 6.40       0.80       
261        27.70      CACC4           TypeCACC@CACC4  1to2_1       158.33     13.53      -5.00      EmergencyBrake      0.55                 15.26      1.13       
261        27.70      CACC5           TypeCACC@CACC5  1to2_1       143.46     14.12      -1.04      GapControl          0.55                 9.87       0.70       
261        27.70      CACC6           TypeCACC@CACC6  1to2_1       128.56     14.46      -1.35      GapControl          0.55                 9.90       0.68       
261        27.70      CACC7           TypeCACC@CACC7  1to2_1       76.23      8.00       0.00       SpeedControl        3.50                 47.32      5.92       
261        27.70      CACC8           TypeCACC@CACC8  1to2_1       60.89      11.52      0.03       GapControl          0.55                 10.34      0.90       
261        27.70      CACC9           TypeCACC@CACC9  1to2_1       33.37      5.86       2.00       GapControl          3.50                 22.52      3.84       

262        27.80      CACC10          TypeCACC        1to2_0       17.58      9.90       3.00       SpeedControl        0.55                 -1.00      -1.00      
262        27.80      CACC1           TypeCACC@CACC1  1to2_1       202.19     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
262        27.80      CACC2           TypeCACC@CACC2  1to2_1       190.79     8.00       0.00       GapControl          0.55                 6.40       0.80       
262        27.80      CACC3           TypeCACC@CACC3  1to2_1       179.39     8.00       -0.00      GapControl          0.55                 6.40       0.80       
262        27.80      CACC4           TypeCACC@CACC4  1to2_1       159.64     13.03      -5.00      EmergencyBrake      0.55                 14.75      1.13       
262        27.80      CACC5           TypeCACC@CACC5  1to2_1       144.86     13.96      -1.64      GapControl          0.55                 9.78       0.70       
262        27.80      CACC6           TypeCACC@CACC6  1to2_1       129.99     14.33      -1.32      GapControl          0.55                 9.87       0.69       
262        27.80      CACC7           TypeCACC@CACC7  1to2_1       77.03      8.00       0.00       SpeedControl        3.50                 47.96      5.99       
262        27.80      CACC8           TypeCACC@CACC8  1to2_1       62.05      11.64      1.20       GapControl          0.55                 9.98       0.86       
262        27.80      CACC9           TypeCACC@CACC9  1to2_1       33.98      6.06       2.00       GapControl          3.50                 23.08      3.81       

263        27.90      CACC10          TypeCACC        1to2_0       18.60      10.20      3.00       SpeedControl        0.55                 -1.00      -1.00      
263        27.90      CACC1           TypeCACC@CACC1  1to2_1       202.99     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
263        27.90      CACC2           TypeCACC@CACC2  1to2_1       191.59     8.00       0.00       GapControl          0.55                 6.40       0.80       
263        27.90      CACC3           TypeCACC@CACC3  1to2_1       180.19     8.00       -0.00      GapControl          0.55                 6.40       0.80       
263        27.90      CACC4           TypeCACC@CACC4  1to2_1       160.92     12.83      -2.05      SpeedControl        0.55                 14.27      1.11       
263        27.90      CACC5           TypeCACC@CACC5  1to2_1       146.23     13.74      -2.18      GapControl          0.55                 9.69       0.71       
263        27.90      CACC6           TypeCACC@CACC6  1to2_1       131.41     14.19      -1.37      GapControl          0.55                 9.82       0.69       
263        27.90      CACC7           TypeCACC@CACC7  1to2_1       77.83      8.00       0.00       SpeedControl        3.50                 48.58      6.07       
263        27.90      CACC8           TypeCACC@CACC8  1to2_1       63.17      11.14      -5.00      EmergencyBrake      0.55                 9.66       0.87       
263        27.90      CACC9           TypeCACC@CACC9  1to2_1       34.61      6.26       2.00       GapControl          3.50                 23.56      3.76       

264        28.00      CACC10          TypeCACC@CACC10 1to2_0       19.57      9.70       -5.00      SpeedControl        0.55                 -1.00      -1.00      
264        28.00      CACC1           TypeCACC@CACC1  1to2_1       203.79     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
264        28.00      CACC2           TypeCACC@CACC2  1to2_1       192.39     8.00       0.00       GapControl          0.55                 6.40       0.80       
264        28.00      CACC3           TypeCACC@CACC3  1to2_1       180.99     8.00       -0.00      GapControl          0.55                 6.40       0.80       
264        28.00      CACC4           TypeCACC@CACC4  1to2_1       162.20     12.85      0.18       SpeedControl        0.55                 13.79      1.07       
264        28.00      CACC5           TypeCACC@CACC5  1to2_1       147.58     13.53      -2.07      GapControl          0.55                 9.62       0.71       
264        28.00      CACC6           TypeCACC@CACC6  1to2_1       132.81     14.04      -1.48      GapControl          0.55                 9.77       0.70       
264        28.00      CACC7           TypeCACC@CACC7  1to2_1       78.63      8.00       0.00       SpeedControl        3.50                 49.18      6.15       
264        28.00      CACC8           TypeCACC@CACC8  1to2_1       64.25      10.84      -2.96      GapControl          0.55                 9.38       0.87       
264        28.00      CACC9           TypeCACC@CACC9  1to2_1       35.25      6.42       1.51       GapControl          3.50                 24.01      3.74       

265        28.10      CACC10          TypeCACC@CACC10 1to2_0       20.49      9.20       -5.00      SpeedControl        0.55                 -1.00      -1.00      
265        28.10      CACC1           TypeCACC@CACC1  1to2_1       204.59     8.00       0.00       Undefined           3.50                 -1.00      -1.00      
265        28.10      CACC2           TypeCACC@CACC2  1to2_1       193.19     8.00       0.00       GapControl          0.55                 6.40       0.80       
265        28.10      CACC3           TypeCACC@CACC3  1to2_1       181.79     8.00       -0.00      GapControl          0.55                 6.40       0.80       
265        28.10      CACC4           TypeCACC@CACC4  1to2_1       163.51     13.03      1.85       SpeedControl        0.55                 13.28      1.02       
265        28.10      CACC5           TypeCACC@CACC5  1to2_1       148.92     13.38      -1.51      GapControl          0.55                 9.58       0.72       
265        28.10      CACC6           TypeCACC@CACC6  1to2_1       134.20     13.89      -1.53      GapControl          0.55                 9.72       0.70       
